s100_x2-----
pdQuery/Q1_radb.sql: 11245.255, 10028.709, 10027.796, 10179.772, 10063.048, 10047.855, 9535.405, 9586.993, 9593.445, 9585.541
pdQuery/Q2_radb.sql: 2229.141, 2264.796, 2243.977, 2258.508, 2270.482, 2246.806, 2232.628, 2264.692, 2228.149, 2245.791
pdQuery/Q3_radb.sql: 11528.147, 11501.112, 11633.016, 11593.487, 11613.196, 11463.020, 11570.244, 11472.400, 11477.939, 11548.849
pdQuery/Q1_cert.sql: 4907.190, 4932.621, 4892.992, 4931.477, 4945.737, 4876.487, 4936.361, 4878.088, 4887.381, 4933.221
pdQuery/Q2_cert.sql: 1215.166, 1194.093, 1189.716, 1208.119, 1208.194, 1206.665, 1187.585, 1205.056, 1216.973, 1213.383
pdQuery/Q3_cert.sql: 1923.313, 2000.155, 2019.065, 1990.351, 1923.618, 2004.628, 1911.751, 1987.129, 1922.664, 1989.473
pdQuery/Q1_maybms.sql: 15373.960, 15267.544, 15336.566, 15408.191, 15233.701, 15294.262, 15396.228, 16071.082, 15228.386, 15269.236
pdQuery/Q2_maybms.sql: 13478.048, 13553.779, 13328.193, 13500.093, 13402.471, 13463.864, 13456.906, 13461.252, 13500.608, 13458.408
pdQuery/Q3_maybms.sql: 8104.754, 8065.717, 8119.093, 8483.021, 7957.911, 8042.755, 8043.318, 8219.642, 7963.701, 8048.397
s100_x10-----
pdQuery/Q1.sql: 5205.739, 5136.950, 5133.295, 5157.925, 2581.168, 2665.139, 2612.601, 2665.562, 2596.972, 2637.027
pdQuery/Q2.sql: 1250.133, 1236.141, 1228.623, 1244.499, 1236.115, 1221.130, 1237.346, 1235.086, 1245.694, 1252.100
pdQuery/Q3.sql: 4714.247, 2198.993, 2180.517, 2192.192, 2177.370, 2201.170, 2219.271, 2187.465, 2185.072, 2193.783
pdQuery/Q1_uadb.sql: 5391.097, 5395.552, 5354.470, 5438.207, 5451.973, 5348.906, 5385.254, 5366.700, 5397.380, 5414.915
pdQuery/Q2_uadb.sql: 1227.990, 1230.417, 1240.584, 1223.667, 1229.611, 1243.406, 1230.554, 1222.675, 1233.570, 1221.331
pdQuery/Q3_uadb.sql: 2286.178, 2255.231, 2312.905, 2238.049, 2198.310, 2249.031, 2290.552, 2191.022, 2278.218, 2309.897
pdQuery/Q1_radb.sql: 11287.221, 9956.026, 10051.698, 10084.140, 10125.163, 10236.580, 9756.709, 10108.482, 10178.383, 9952.650
pdQuery/Q2_radb.sql: 2326.025, 2303.013, 2343.457, 2319.393, 2293.300, 2293.413, 2345.876, 2301.133, 2287.085, 2291.733
pdQuery/Q3_radb.sql: 4568.216, 4467.473, 6354.872, 6228.316, 6307.172, 6217.047, 6224.288, 6407.806, 6188.719, 6201.540
pdQuery/Q1_cert.sql: 4722.595, 4733.919, 4798.659, 4754.073, 4688.218, 4755.805, 4772.189, 4730.966, 4757.987, 4786.643
pdQuery/Q2_cert.sql: 1182.226, 1175.723, 1162.779, 1162.715, 1162.474, 1153.036, 1161.684, 1160.238, 1166.673, 1179.873
pdQuery/Q3_cert.sql: 2013.003, 1925.564, 1989.208, 1903.790, 1926.929, 1908.757, 1925.453, 2004.556, 2010.515, 1918.609
pdQuery/Q1_maybms.sql: 37383.660, 37291.817, 37196.534, 37540.664, 36916.890, 37544.551, 36887.640, 38974.508, 36814.813, 37186.849
pdQuery/Q2_maybms.sql: 15715.359, 15646.622, 16789.934, 15886.661, 15624.280, 15657.359, 15676.572, 15673.698, 15712.685, 15612.236
pdQuery/Q3_maybms.sql: 13263.437, 13219.025, 13433.620, 13220.922, 12983.947, 13282.667, 13197.735, 13430.666, 13269.967, 13177.675
s100_x30-----
pdQuery/Q1.sql: 5272.902, 4959.137, 4943.072, 4786.315, 5076.750, 4948.902, 5171.201, 5073.564, 4839.045, 4969.504
pdQuery/Q2.sql: 1239.917, 1217.132, 1214.859, 1219.476, 1222.948, 1218.213, 1213.436, 1202.216, 1213.697, 1201.378
pdQuery/Q3.sql: 2366.638, 2355.110, 2313.776, 2346.189, 2323.477, 2334.167, 2328.081, 2346.222, 2307.829, 2297.377
pdQuery/Q1_uadb.sql: 5290.075, 5268.646, 5256.020, 5209.213, 5284.604, 5289.800, 5274.443, 5289.362, 5281.823, 5273.671
pdQuery/Q2_uadb.sql: 1237.758, 1245.986, 1242.033, 1242.025, 1239.639, 1245.786, 1238.981, 1239.213, 1247.398, 1243.001
pdQuery/Q3_uadb.sql: 2334.107, 2431.307, 2413.850, 2422.872, 2402.599, 2369.714, 2367.290, 2342.503, 2358.533, 2384.305
pdQuery/Q1_radb.sql: 11683.611, 10580.628, 10511.997, 10612.096, 10997.973, 10557.711, 10250.574, 10200.662, 10450.533, 10597.680
pdQuery/Q2_radb.sql: 6902.279, 6791.674, 6766.856, 6978.880, 6953.329, 6893.492, 6913.420, 6766.603, 7036.217, 6890.764
pdQuery/Q3_radb.sql: 11950.026, 11926.292, 11912.021, 11873.154, 11930.814, 11908.376, 11629.780, 11909.827, 11982.991, 11988.077
pdQuery/Q1_cert.sql: 3944.099, 4013.320, 3953.904, 3993.958, 3964.250, 3994.191, 3955.144, 3991.915, 3963.960, 3990.436
pdQuery/Q2_cert.sql: 1021.952, 1025.284, 1046.393, 1034.542, 1033.485, 1048.714, 1039.827, 1040.630, 1029.514, 1045.434
pdQuery/Q3_cert.sql: 2469.463, 2468.839, 2460.296, 2462.459, 2502.235, 2563.831, 2531.743, 2564.400, 2565.918, 2472.459
pdQuery/Q1_maybms.sql: 245606.605, 245080.344, 245558.883, 245656.861, 246004.474, 244554.067, 244944.976, 245249.779, 245204.261, 244977.666
pdQuery/Q2_maybms.sql: 26523.073, 26644.876, 26988.823, 26971.839, 27038.102, 27040.036, 26560.970, 26575.198, 26700.024, 27210.244
pdQuery/Q3_maybms.sql: 127286.791, 127405.017, 126888.195, 126057.326, 127110.389, 127492.282, 125855.575, 125960.454, 126550.518, 126092.910
