s100_x2-----
pdQuery/Q1_radb.sql: 10690.175, 9472.982, 9493.812, 9615.839, 9635.288, 9575.325, 9533.400, 9454.074, 9349.329, 9556.709
pdQuery/Q2_radb.sql: 2325.252, 2313.835, 2320.956, 2302.617, 2302.155, 2301.523, 2308.682, 2264.617, 2274.120, 2270.341
pdQuery/Q3_radb.sql: 6443.390, 6381.244, 6419.079, 6397.311, 6425.231, 6447.508, 6378.874, 6455.638, 6387.422, 6416.414
pdQuery/Q1_cert.sql: 4700.789, 4656.846, 4716.921, 4705.741, 4716.559, 4725.028, 4659.773, 4693.486, 4703.053, 4696.134
pdQuery/Q2_cert.sql: 1168.869, 1167.390, 1177.036, 1147.229, 1167.386, 1172.332, 1151.284, 1145.937, 1174.178, 1149.399
pdQuery/Q3_cert.sql: 1935.086, 1936.927, 1946.683, 1941.778, 1922.456, 1929.508, 1919.073, 1952.117, 1926.788, 1949.805
pdQuery/Q1_maybms.sql: 37179.469, 37815.806, 36991.797, 37471.851, 37209.655, 36847.700, 36791.745, 37299.221, 36838.306, 37235.319
pdQuery/Q2_maybms.sql: 16290.967, 16238.034, 16063.129, 16379.216, 16081.462, 16629.177, 16127.294, 16314.214, 16122.556, 16048.859
pdQuery/Q3_maybms.sql: 13157.775, 13442.428, 13121.078, 12973.508, 13232.851, 13121.553, 13131.083, 13079.891, 13035.775, 12995.665
s100_x30-----
pdQuery/Q1_uadb.sql: 5698.500, 5166.812, 5212.110, 5153.240, 5148.984, 5159.216, 5176.556, 5180.509, 5144.340, 5150.729
pdQuery/Q2_uadb.sql: 900.620, 882.064, 887.741, 898.925, 880.025, 898.831, 900.902, 896.522, 898.967, 886.713
pdQuery/Q3_uadb.sql: 2462.991, 2416.001, 2349.182, 2436.250, 2405.139, 2425.774, 2393.305, 2409.597, 2841.626, 2916.243
pdQuery/Q1_radb.sql: 11601.521, 10325.077, 10504.789, 10545.956, 10566.360, 10009.608, 10167.665, 10085.070, 10058.836, 10090.069
pdQuery/Q2_radb.sql: 6876.278, 6760.137, 6719.080, 6938.333, 6812.370, 6735.066, 6707.842, 6954.892, 6888.186, 6724.886
pdQuery/Q3_radb.sql: 11855.832, 11840.658, 11830.209, 11879.756, 11896.087, 11868.126, 11870.376, 11800.302, 11829.672, 11840.726
pdQuery/Q1_cert.sql: 3928.609, 3973.116, 3970.583, 3980.513, 3972.126, 3936.435, 3995.572, 3967.074, 3952.150, 3958.689
pdQuery/Q2_cert.sql: 1024.556, 1009.573, 1030.720, 1024.865, 1022.012, 1036.180, 1035.261, 1027.785, 1012.924, 1013.079
pdQuery/Q3_cert.sql: 2439.274, 2515.226, 2431.355, 2498.958, 2444.508, 2501.537, 2450.184, 2503.407, 2491.372, 2460.258
pdQuery/Q1_maybms.sql: 283670.748, 283036.642, 283572.670, 283349.463, 283447.944, 283234.086, 283010.667, 283104.786, 283148.307, 282965.551
pdQuery/Q2_maybms.sql: 26905.365, 26857.347, 27881.752, 27200.589, 26954.198, 27099.446, 26736.776, 27675.103, 26801.288, 27389.345
pdQuery/Q3_maybms.sql: 128496.317, 129557.750, 128118.903, 127353.964, 127430.874, 127147.614, 128360.479, 128500.842, 126593.829, 129992.589
